,user_names,user_levels,user_stars,omments,create_times,order_infos
267,****s,PLUS会员,5,"超级好看的颜色!外观很漂亮，是我喜欢的颜色，颜值非常高的一款手机。苹果的品质真的是非常的不
错，性价比也很好。手感都很不错，摸着很有质感。买14就是看重系统来的，运行非常的流畅，打游戏非常一点都不会发热。包装的很好，包装盒里总算放了塑料气泡，收到完好无损。开机激活后没有发现瑕
疵，各项指标都很完美。信号也很好，下载速度很快。然后运行方面流畅了许多，丝滑的感觉，简直完美!拍照效果很清晰，清晰度很高.镜头拉到最近了依然很清楚，暗光下拍摄效果很棒!运行速度是真的
快.打游戏干嘛的一点不会延迟，也没有卡顿!而
且拍照支持多倍拍摄，电影模式真的超赞!操作非常顺滑，续航能力常强!特别耐看，非常满意的购物!",2022-11-02 16:28,星光色128GB
268,天***雪,PLUS会员,5,"物美价廉，要啥国产机
外形外观：说实话，一般，不怎么样；
屏幕音效：很好?
拍照效果：一流
运行速度：没的说，对手不争气
待机时间：很强
其他特色：没有特别之处",2022-11-02 16:28,星光色128GB
269,-***-,,5,"手机颜色好看，大气，拿在手上手感好，使用起来，速度挺快，大电量不用天天充电挺好。照相效果也挺好，带
广角的，有景深感。买的高配，性价比高，希望多用段时间。
其他特色：手机整体性价比较高;拍照效果：很棒的，手机会自动根据不同环境会补光；电池续航：快迪充
电，
一般性充满电可用二天左右；通信音质：很好的，音质不错的;运行速度：很快的，不卡顿;",2022-11-02 16:28,星光色128GB
270,晓***下,PLUS会员,5,"外形外观：外观跟13一样，没啥说的。
屏幕音效：音效不错，不亚于某米双扬
拍照效果：拍摄画面不讨喜，太真实。
运行速度：运营非常流畅，后台基本都能保留。
待机时间：中度使用到下午就有些焦虑了。",2022-11-17 13:12,午夜色128GB
271,-***-,PLUS会员,5,"屏幕音效：音质很好
拍照效果：很清晰，我对拍照也没强烈需求
运行速度：很快一点也不卡
待机时间：还是很久的，对我来说管一天没问题
外形外观：紫色真好看，玻璃背板很有质感",2022-11-17 13:12,午夜色128GB
272,不***-,PLUS会员,5,"外形外观：嘎嘎好看拿出去倍有面
屏幕音效：屏幕真顶摔啊，超磁晶面板，扬声器两个也是音质很好，工地用也不怕摔了
拍照效果：4800像素太顶了
运行速度：满血a15比13还厉害
待机时间：充一次点能用两天
其他特色：太喜欢苹果了，买了几次苹果全家桶了",2022-11-17 13:12,午夜色128GB
273,天***雪,PLUS会员,5,"价格很好，碾压国产
外形外观：没啥特别，很普通，工艺很好?
屏幕音效：很好很强大
拍照效果：一流水平
运行速度：没啥说，优秀
待机时间：很强
其他特色：无",2022-11-17 13:12,午夜色128GB
274,嘟***妈,PLUS会员,5,IPhone真的太惊艳了，，真的非常喜欢这个手机。外观很好看，手感拿着很有质感，屏幕看着非常好，拍照效果很不错，像素高了，新机拍照片怎么都好看。5G高速运行，颜色也好看，性价比比较高。待时间不用可以一天时间，刷视频就不行，不过充电时间快，还是非常喜欢这个手机的。,2022-11-17 13:12,午夜色128GB
275,z***2,PLUS会员,5,背面一如既往的经典设计，黑色也很耐看，正面灵动岛也很有新鲜感，就是手机重量越来越重了。这个手机用料就是扎实，拿在手上的手感很好，很重，是我喜欢的。iPhone在使用上绝对没什么毛病，系统太流畅了!手机一到，就迫不及待用了起来，手感很好，像素提升感很强! !灵动岛真的好看，比刘海好看多了，成功上岛，完美下车，机器很好，显示效果很棒，冷屏很赞，开机速度也快，拍照清晰，运行速度好外观完美黑色一体帅气。包装完整，总体满意。回来全面检查没有任何问题，然后激活，确实惊艳，好看，使用非常舒服，反应灵敏，灵动岛暂时很多app没有适配，还不那么灵动，哈哈，今年的紫色真的好看，不过去年的远峰蓝是YYDS，相机不是提升一点半点，摄像头也大了很多，哈哈，很不错。iPhone 14手感非常好。,2022-11-17 13:12,午夜色128GB
276,l***0,PLUS会员,5,"外形外观：颜值很高
屏幕音效：屏幕很不错
拍照效果：像素超高
运行速度：运行速度超快 流畅
待机时间：一天一次电够了 待机时间不错 新电池耐用",2022-11-17 13:12,午夜色128GB
277,T***8,PLUS会员,5,"外形外观：好看，很喜欢
屏幕音效：很棒，比想象的好很多
拍照效果：效果真实
运行速度：快，快，快
待机时间：够用",2022-11-17 13:12,午夜色128GB
278,****y,PLUS会员,5,"外形外观：比13用大更舒服，颜色大爱
屏幕音效：画质更流畅
拍照效果：拍照效果清晰更好
运行速度：速度更快，流畅
待机时间：待机时间长，电池容量大",2022-11-17 13:12,午夜色128GB
279,你***3,PLUS会员,5,"外形外观：很漂亮，最喜欢的淡紫色！
屏幕音效：很棒！
拍照效果：很清楚，颜色清晰！
运行速度：很快！流畅。
待机时间：目前10小时。
希望多多做活动，送给家人的手机！嘻嘻！",2022-11-17 13:12,午夜色128GB
280,青***馨,PLUS会员,5,"外形外观：还是一样的好看，苹果的外观总体来说大同小异，
屏幕音效：目前用起来还不错，屏幕很不错，
拍照效果：拍照清楚，多种模式优化很好
运行速度：系统绝对流畅，用起来手感很好
待机时间：目前电池挺好的。待机时间长，充电也快。",2022-11-12 18:44,紫色256GB
281,空***论,PLUS会员,5,"外形外观：经典造型，方形的边框，后壳是淡雅的蓝色，低调又时尚。
屏幕音效：屏幕小，显示效果不错，色彩饱和度很好。
拍照效果：这个是基础款，拍照没什么提升，总体来说是够用的。
运行速度：新机器运行速度很快。
待机时间：电池容量不大，基本就得每天一充了。
其他特色：搞活动性价比突显，适合购买。",2022-11-12 18:44,紫色256GB
282,f***n,PLUS会员,5,"外形外观：外观完美，无磕碰，颜色艳丽
屏幕音效：音响效果很立体，清晰
拍照效果：清晰，色泽均匀
运行速度：快，那是相当快啊
待机时间：偶尔玩玩，10个小时没问题八个小时",2022-11-12 18:44,紫色256GB
283,A***s,PLUS会员,5,"我以前用的是小11，所以一下内容均建立在前iPhone11用户的眼光下：
外形外观：没啥特别的惊喜，祖传刘海，祖传摄像头。哦，刘海窄了。
屏幕音效：外放听个响系列，屏幕……屏幕有啥提升的吗？啊对，阳光下确实更亮了。
拍照效果：扫个二维码很清晰，孩子很喜欢。pro那边相机好像翻车了，普通版没翻，好耶。
运行速度：不打游戏，纯上网用，感知不强。
待机时间：啊这，感知不强。
其他特色：库克****，能不能好好拾掇拾掇你那破手机信号，***连11都比不过……",2022-11-12 18:44,紫色256GB
284,E***y,PLUS会员,5,"外形外观：选的紫色，外形外观没得说，真心好看。
屏幕音效：屏幕尺寸女孩子用刚合适，音效也可以。
拍照效果：拍照效果很清晰。
运行速度：运行速度快。
待机时间：待机时间还可以。",2022-11-12 18:44,紫色256GB
285,小***咪,,5,"外形外观：漂亮，紫色好好看
屏幕音效：不错，虽然14是6.1屏但手小又喜欢大屏的完全够了
拍照效果：这个还没试
运行速度：很快
待机时间：才到货还不知待机怎么样，后来追评",2022-11-12 18:44,紫色256GB
286,****e,PLUS会员,5,"外形外观：长方
拍照效果：增加摄影风格
运行速度：快
待机时间：久
物流真的很快，以旧换新的小哥哥也很有礼貌，拿到手机以后，查了序列码，无激活状态，然后开机。还是14香！",2022-11-12 18:44,紫色256GB
287,少***流,PLUS会员,5,"外形外观：恰似一握，非常舒服
屏幕音效：白开水，挺好的
拍照效果：非专业人士够用了
运行速度：德芙
待机时间：轻度使用两天一充，中度一天
其他特色：要不是14pm被前女友摔了谁买这玩意啊",2022-11-12 18:44,紫色256GB
288,小***婆,PLUS会员,5,"外形外观：手感很不错，拿在手里很舒服
屏幕音效：屏幕显示清晰，音效也可以
拍照效果：拍照依然很棒，比之前的手机清晰很多
运行速度：快快快
待机时间：待机基本上一天一充，电池比上一代大了
其他特色：白色的这款真的是漂亮，越看越喜欢。?",2022-11-12 18:44,紫色256GB
289,****b,PLUS会员,5,"外形外观：颜色真的很好看，比12的紫色浅很多
屏幕音效：很清晰，音质很好
拍照效果：很清晰，效果不错
待机时间：还算可以
运行速度：流畅丝滑",2022-11-12 18:44,紫色256GB
290,伪***h,PLUS会员,5,"外形外观：外观很喜欢，很满意，手感特别棒
屏幕音效：屏幕触感极棒，显示很清晰，很棒
拍照效果：拍照就不特意强调了，毕竟是苹果，这项无敌
运行速度：运行速度没的说，运存大了更流畅了
待机时间：基本一天充一次就可以，完全够用了
其他特色：放心入手，绝对不亏，推荐上个A+会员，更爽！",2022-11-14 18:43,紫色512GB
291,轩***了,PLUS会员,5,"苹果就是好，系统流畅，用起来。手感太棒了。
外形外观：外观好看
屏幕音效：效果棒棒的。
拍照效果：拍照好看。
运行速度：系统丝滑
待机时间：待机时间充足
其他特色：系统流畅。",2022-11-14 18:43,紫色512GB
292,u***3,PLUS会员,5,"外形外观：大气好看，
屏幕音效：画面流畅，音效不错
拍照效果：照片画面非常好看
运行速度：畅快，
待机时间：待机时间比之前的版的持久
其他特色：颜色好看，",2022-11-14 18:43,紫色512GB
293,u***c,PLUS会员,5,"外形外观：非常的好看，黑色最耐看
屏幕音效：也非常的好，声音好好
拍照效果：很自然很清楚
运行速度：非常的流畅，顺滑，用起来很好",2022-11-14 18:43,紫色512GB
294,白***0,,5,"外形外观：好看，高级
屏幕音效：非常棒
拍照效果：比13好太多
运行速度：非常流畅
待机时间：长，两天充一次电
其他特色：非常喜欢",2022-11-14 18:43,紫色512GB
295,****7,PLUS会员,5,"外形外观：选的紫色款，耐看
运行速度：6G运行速度挺快的
屏幕音效：很丝滑，音效一如继往杠杠的
待机时间：新机充满电待机一天 没得问题",2022-11-14 18:43,紫色512GB
296,莫***悲,PLUS会员,5,对于我不玩游戏的人来说14挺好的，刚开始买的时候看见评论，各种担心，用了一段时间后感觉很不错，屏幕非常细腻，很好，看上去非常舒服，比一般手机强多了，音效也很高，听歌很舒适，值得推荐。早买早享受！14拍照真的很好看！比13强太多啦，拍视频也绝绝子！很喜欢紫色！而且电池的使用时间也比之前的机型要棒很多，因为不喜欢灵动岛，所以买了这个标准版，还是这个看起来顺眼。续航能力很好，拍照效果很清晰，运行速度很畅快，非常不错，午夜色比较清晰靓丽，外形外观，没有多大改变，刘海屏有较大的变化，摄像头排布没有变化，运行速度挺快，流畅度也没的说,2022-11-14 18:43,紫色512GB
297,****E,PLUS会员,5,"外形外观：漂亮，满意
拍照效果：满意，漂亮
运行速度：顺滑，舒服，不用再卡顿了
屏幕音效：满意，舒服
待机时间：满意，合心意，
其他特色：看起来舒服，非常满意",2022-11-14 18:43,紫色512GB
298,j***8,PLUS会员,5,"外形外观：高端、大气、颜值超高！
拍照效果：像素很高、图像清晰度高！
运行速度：流畅度高不卡顿！
待机时间：长、充一次可用很久！
其他特色：物流超快！",2022-11-14 18:43,紫色512GB
